bug_id,bug_title,bug_description,bug_tags,priority,severity,area_path,iteration_path,state
340644,PLATON | User Administration| DMU Checker group & Approval role missing,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) In PAM tool DMU checker.DTNA group and then Approval role missing 🚩 What was your expected result? Group and role should be available 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) missing group & role 🚧 What are the consequences of the incident? Not able to execute test cases without this role for DTNA Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Pravin; Former_Incident,,2 - High,104 newPDM\PLATON\Team 3,104 newPDM\PI10,Closed
340645,NX | local File System |JT-File not created in local system,"Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 05.66. 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) 🚩 What was your expected result? a fiel were stored in local System 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) JT-File not created in local system 🚧 What are the consequences of the incident? System is not working. No JT file can proviede Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Chinmay; Former_Incident; P1; Team 1,,3 - Medium,104 newPDM\PLATON\Team 1,104 newPDM\PI10,Closed
340657,Distributed 4T Rich client package missing installation of Product Configurator Client Features - Copy,,internal_testing; Team 2,1,2 - High,104 newPDM\PLATON\Team 6,104 newPDM\PI10\Sprint 10.3,Closed
341186,NFT02 | 303933 | Global search | Created Geometry not visible from Global search.,"Copied from Repro Steps when changed from Bug to Platon Incident 7/25/2025 5:08 AM Bug filed on ""NFT - Performance Test - Search & Open Geometry (Single User Testing)"" Step no. Result Title 1. Passed Navigate to Search bar and enter the Item name (Geometry) Capture the start time in Timer Expected Result User able to enter the Item name (Geometry) in search bar 2. Failed Click on Search icon on search bar and open searched item Stop the timer and capture how much time it takes to search and open geometry. Expected Result User able to view the search result and able to opened it Benchmark value: SMARAGD- 3 secs PLATON- Comments: New Geometry created, but In global search geometry not visible. the same part is visible in advance search. Global Search Advance Search Test Configuration: Explorative Testing TE Copied from Repro Steps when changed from Platon Incident to Bug 7/25/2025 5:08 AM Bug filed on ""NFT - Performance Test - Search & Open Geometry (Single User Testing)"" Step no. Result Title 1. Passed Navigate to Search bar and enter the Item name (Geometry) Capture the start time in Timer Expected Result User able to enter the Item name (Geometry) in search bar 2. Failed Click on Search icon on search bar and open searched item Stop the timer and capture how much time it takes to search and open geometry. Expected Result User able to view the search result and able to opened it Benchmark value: SMARAGD- 3 secs PLATON- Comments: New Geometry created, but In global search geometry not visible. the same part is visible in advance search. Global Search Advance Search Test Configuration: Explorative Testing TE",Dispatcher: Chinmay; NFT02; Search; Team 3,3,3 - Medium,104 newPDM\PLATON\Team 3,104 newPDM,Closed
341195,Revision numbers must be assigned in ascending order - always,,BUS; Dispatcher: Chinmay; Former_Incident; method_TC; QB2509; Qualification Board; Team 3,,2 - High,104 newPDM\PLATON\Team 3,104 newPDM\PI8,Rejected
341206,[Wiring Harness AddOns] V 25.1.0.0 migration detail in release notes for Wiring Harness are not available,,,,4 - Low,104 newPDM\NX AddOns Methods - Development - Testing\NX AddOns Methods and Testing,104 newPDM\PI10\Sprint 10.4,Closed
341209,Stability problem | frequent auto-refresh issue in preprod03 - DICV 25.07.2025,"Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Since this morning 25.07.2025 09.00 IST, we are experiencing frequent auto-refresh issues in preprod03 at the DICV Plant- India. Attached the log FYR 📜 Session log [Mandatory] 🚩 Expected performance Example: Part drawing loads in 5 seconds 🐞 Actual performance Example: Part fails to load Default Bug Template v. 2.0 from 10.04.2024.",Dispatcher: Chinmay; Former_Incident; Team 6,4,1 - Critical,104 newPDM\PLATON\Team 6,104 newPDM,Closed
341217,NX zip file is not generated from GELWA 4.0,,Blocked/Failed_BuSc; BuSc_TestCase; partner_systems,,3 - Medium,104 newPDM\PLATON\Team 1,104 newPDM\PI10\Sprint 10.4,Closed
341226,RNI_INSTANCE_NAME Not Displayed in NX,"Copied from Repro Steps when changed from Platon Incident to Bug Summary : The RNI_INSTANCE_NAME values visible in Teamcenter Active Workspace (AWC) are not reflected or displayed in Siemens NX under the Assembly Navigator, causing inconsistency between systems. Steps to Reproduce : Open AWC and load the structure for item A6635011257, Revision 0001. Observe the column RNI_INSTANCE_NAME – it displays instance names such as: A6635011257_Z_2_5 A6635011257_Z_2_5 A6635011257_1_4 A6635011257_1_3 Now open the same structure (A6635011257, Rev 0001) in NX and look in Assembly Navigator. Look under the column RNI_INSTANCE_NAME in NX. Expected Result : The RNI_INSTANCE_NAME values seen in AWC should be displayed identically in the NX Assembly Navigator. Actual Result : The RNI_INSTANCE_NAME column in NX is empty for the relevant components, even though the values exist and are visible in AWC.",Dispatcher: Pratap; PFC_200; Team 1,1,1 - Critical,104 newPDM\PLATON\Team 1,104 newPDM\PI10\Sprint 10.4,Closed
341237,"""Trafo type"" attribute is Empty",Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce open the Z52206232( 0001.003 ) add column Trafo type. 🚩 Expected result Trafo type attribute value should be same as in Smaragd. 🐞 Actual result Screenshots PLATON: Screenshots SMARAGD: 🚧 Consequences of the Bug? Migration Bug Template v. 2.0 from 10.04.2024 Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce open the Z52206232( 0001.003 ) add column Trafo type. 🚩 Expected result Trafo type attribute value should be same as in Smaragd. 🐞 Actual result Screenshots PLATON: Screenshots SMARAGD: 🚧 Consequences of the Bug? Migration Bug Template v. 2.0 from 10.04.2024,Dispatcher: Pravin; DT-Feedback; Team 1; Team 4,,3 - Medium,104 newPDM\PLATON\Team 1,104 newPDM\PI11\Sprint 11.1,Rejected
341238,Rel. Count Not Uniquely Updated After Copy-Paste of Geometry in Same Assembly,"Copied from Repro Steps when changed from Platon Incident to Bug Problem Summary : When a Geometry Revision is copied and pasted within the same assembly (A6635011257), the Rel. Count (Integer) is not uniquely updated for the new copy. Multiple occurrences share the same Rel. Count, which violates uniqueness expectations and disrupts downstream processes. Steps to Reproduce : Open assembly e.g. A6635011257 in PLATON. Copy an existing Geometry Revision (e.g. A6635011257_2_x 1) and paste it back into the same assembly. Observe the Rel. Count (Integer) values. Expected Behavior : Each instance of a geometry, especially when copied, should receive a unique Rel. Count (Integer) to maintain referential integrity and ensure downstream systems and NX Add-ons function correctly. Actual Behavior : Multiple geometries share the same Rel. Count value, as shown. Even the copy (newly pasted geometry) is ""packed"" with the same Rel. Count as the original. This violates assumptions in: NX Add-ons Downstream systems relying on uniqueness Business & Technical Impact : NX Add-ons malfunction or return incorrect results due to duplicated Rel. Count. Downstream PLM and BOM systems may break or misinterpret the structure. Model integrity is compromised, especially when changes are propagated.",Dispatcher: Chinmay; method_TC; PFC_200; Plant Feedback Cycle; Ready; Team 3,1,1 - Critical,104 newPDM\PLATON\Team 3,104 newPDM\PI10\Sprint 10.3,Closed
341245,ECO Coversheet - missing attribute,"Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024.",Dispatcher: Ankit,,2 - High,104 newPDM\PLATON\Team 3\Release,104 newPDM,Closed
341246,Rel. Count Max and Rel. Count (Integer) Not Updated Properly for Migrated Assemblies/Parts,"Copied from Repro Steps when changed from Platon Incident to Bug Problem Summary : For migrated assemblies or parts, both the following fields are incorrectly handled: Rel. Count (Integer) Rel. Count Max These are not properly updated or regenerated during/after migration. This results in duplicated or invalid counters for instances within assemblies. This results in: Structure inconsistencies Incorrect count behavior for reused or copied geometries Errors in downstream processes Evidence : In migrated assemblies like A9615004100, etc. we observe: Rel. Count (Integer) has duplicate values Rel. Count Max is not incremented or left as 0, even when actual counts are present Evidence (Observed in A9615004100, etc. ): Multiple instances (e.g. of Geometry Revision A9615004100_x_x) have: Duplicate Rel. Count (Integer) values Rel. Count Max remains stale Even copied geometries share the same Rel. Count, violating uniqueness. Expected Behavior : Each new or migrated instance should get a unique Rel. Count (Integer) Rel. Count Max should always reflect the highest Rel. Count value among children These values must update automatically during: Migration Copy/Paste operations Structure modifications Impact : NX Add-ons (e.g., VD Assemblies, MMU) fail or show broken logic Duplicate instance keys result in validation failures and incorrect visualizations Downstream systems (e.g., JT structure, SAP BOM sync, variant generation) receive inconsistent data Structure-based logic (e.g., mappings, assembly rules) breaks Example 1: Example 2:",Dispatcher: Pravin; PFC_200; Plant Feedback Cycle; Team 1,1,1 - Critical,104 newPDM\PLATON\Team 1,104 newPDM\PI10\Sprint 10.4,Closed
341253,Multi CAD Dataset Empty | PreProd03 ( July2025 ) | UFC04,,Team 4; UFC_Load_4,2,2 - High,104 newPDM\PLATON\Team 6,104 newPDM\PI10\Sprint 10.3,Rejected
341257,ECO - Project - prerelease check,"Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024.",Dispatcher: Ankit; Former_Incident,,2 - High,104 newPDM\PLATON\Team 3,104 newPDM,Closed
341260,Failed to find using current search | PreProd03 ( July2025 ) | UFC04,,Team 4; UFC_Load_5,2,2 - High,104 newPDM\PLATON\Team 4,104 newPDM\PI10\Sprint 10.3,Closed
341265,NM/FM: When nodeID is not provided getting 500 Internal server Error code,,Int_API_Bug; SP1; SRT_4,3,3 - Medium,104 newPDM\PLATON\Team 5,104 newPDM\PI10\Sprint 10.3,Closed
341283,Released or not released: That is the question,"Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result PLATON: Drawing in state Engineering Save in NX Message Drawing in released state...> (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result PLATON: Drawing in state Engineering Save in NX Message Drawing in released state...> (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024.",Dispatcher: Prajwal; Former_Incident; team3,,2 - High,104 newPDM\PLATON\Team 3,104 newPDM,Closed
341286,Partnumber missing,"Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Example: Login to AWC Open part xxxxx Click on xxxxx 🚩 Expected result Example: System should not throw error while creating new part 🐞 Actual result (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024.",BUS; Dispatcher: Chinmay; Former_Incident; method_NX; method_workaround; On hold; Team 1; training,,2 - High,104 newPDM\PLATON\Team 1,104 newPDM,Rejected
341291,Not possible to change the unit of measure to each for e.g. Arragement,"Copied from Repro Steps when changed from Bug to Platon Incident 👉 Steps to reproduce Create a new object in PLATON (e.g. Arrangement) with a different UoM as each (e.g. ft) Try to change the UoM to each by deleting the UoM from the bom line 🚩 Expected result UoM is set to each as defualt value ( as I can not select it in the list of UoM). Example: System should not throw error while creating new part 🐞 Actual result The UoM stasy empty until I change the quantity and than jumps back to ft - but is not each. (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024. Copied from Repro Steps when changed from Platon Incident to Bug 👉 Steps to reproduce Create a new object in PLATON (e.g. Arrangement) with a different UoM as each (e.g. ft) Try to change the UoM to each by deleting the UoM from the bom line 🚩 Expected result UoM is set to each as defualt value ( as I can not select it in the list of UoM). Example: System should not throw error while creating new part 🐞 Actual result The UoM stasy empty until I change the quantity and than jumps back to ft - but is not each. (Optional) Screenshots: 🚧 Consequences of the Bug? Example : The error has a significant impact, cannot proceed creating new parts. Default Bug Template v. 2.0 from 10.04.2024.",Former_Incident; internal_testing; On hold; Qualification Board,,2 - High,104 newPDM\PLATON\Team 1,104 newPDM\PI10\Sprint 10.4,Closed
341295,"PLATON | Migration | Attribute ""Instructions/Verifications"" is filled with dash instead of empty","Copied from Repro Steps when changed from Platon Incident to Bug 📍 Location in the Process House (describe, in which part of the process the incident occurs - use Link to navigate) 👉 For incident reproduction: Which action was taken? (Detailed step-by-step description, what you did) Query any migrated part and compare Master data sheet from Smaragd with Overview in Platon (Example A6278105853) 🚩 What was your expected result? Attributes are same as in Smaragd 🐞 What was the actual result? (Please, insert screenshots/pictures/logfiles etc. as it is very helpful for us) Attribute ""Instructions/Verifications"" is filled with dash instead of empty 🚧 What are the consequences of the incident? Title Block update on any drawing will add corresponding table: Default Platon Incident Template v. 4 from 20.09.2024 .",Dispatcher: Pravin; Team 1,,3 - Medium,104 newPDM\PLATON\Team 4,104 newPDM\PI11\Sprint 11.3,Rejected
341296,It is not possible to change UoM on the item for an arrangement - should be possible for all objects created in PLATON / where PLATON is Master,,internal_testing,,3 - Medium,104 newPDM\PLATON\Team 1,104 newPDM\PI10\Sprint 10.4,Closed
341301,PLATON Start center is allowing to launch multiple sessions,,,,3 - Medium,104 newPDM\NX AddOns Methods - Development - Testing\NX AddOns Methods and Testing,104 newPDM\PI10\Sprint 10.4,Rejected
341310,Child 3D Designs Do Not Inherit 'Engineering' Status from Parent Node,"Copied from Repro Steps when changed from Platon Incident to Bug Problem Summary : When a parent node (assembly) is assigned the status 'Engineering', its immediate children—specifically the primary 3D design objects (topmost-level Geometry Revisions)—do not automatically inherit this status. This creates a status mismatch and breaks consistency across the structure. Expected Behavior : When a parent node receives the status Engineering, its direct 3D children (Geometry Revisions) should also: Be assigned the same status automatically Reflect that status in both AWC and NX This ensures consistency across status-dependent processes (e.g. release workflows, validations, BOM exports) Actual Behavior : The parent gets status Engineering, but c hildren retain older or blank status. This is visible in AWC under the structure view and in NX under Assembly Navigator. Steps to reproduce: Open a part / assembly e.g. A4375000408. Perform PLATON validation: Manage -> Platon Validation Once the following attributes show the following values - Engineering Ready: True - Pre-Release Status: Success Trigger the workflow process: Manage -> Submit to Workflow -> Template: Set to Engineering -> Submit The part / Assembly now shows Release Status: Engineering. The children 3D Designs do not show the same status Parent node: Part / Assembly: Child node 1: 3D Design (Geometry Revision) Child node 2: 3D Design (Geometry Revision)",Awaiting-feedback; Dispatcher: Pravin; PFC_200; Plant Feedback Cycle; Team 3,1,1 - Critical,104 newPDM\PLATON\Team 3\Release,104 newPDM\PI10\Sprint 10.3,Closed
341313,Material not updated in title Block /KO Part check material,"Copied from Repro Steps when changed from Bug to Platon Incident 25.07.2025 12:00 Bug filed on ""Perform PDQ Check"" Step no. Result Title 1. None Pre-requisite: a. Make sure Working(Check-out) Item, Item Revision & Data set is assigned to Project and assigned Project is must be part of PDQ Check Rule Form. b. Users are not allowed to Perform NX-Save post validation of DQM Part/Assembly Check. Eg: Steps 3, 8 & 13 Expected Result Refer the attachment for PDQ-Interactive logical flow d) User should not perform NX-Save after steps 12,14 and 22 as it will set PDQ status to Invalid. 2. None Case1: Perform PDQ Check on Geometry Pre-requisite: UGMASTER, Daimler Startpart Configurator(DQM Profile ID), Reference Set, OOTB DT Material e.t.c 3. None To check Data Quality of Geometry: Go to Daimler Truck-Addon > Product data Quality> Part Check DOCUFY CAx Quality Manager Save and transfer window will appear -> Click on Yes. 4. None Check-in the Geometry Revision. 5. None Go to Assembly Navigator > Select Geometry file > Right Click > Properties Validate PDQ Properties form result in NX properties: DQ Check Date DQ Check Profile DQ Check Result DQ Check Scheme DQ NX Part Version Type of Model Expected Result Refer the attachment for expected result 6. None In PLATON> Search for Geometry > Attachment > Select UGMASTER >Click on Information button> Validate PDQ Properties Form Properties for Geometry(UGMASTER) file: Type of Model DQ Check Scheme DQ Process Status DQ Check Seal Status DQ Source DQ Check Profile DQ Check Date DQ Check Result Expected Result Refer the attachment for expected result 7. None Case2: Perform PDQ Check on Assembly Pre-requisite: UGMASTER, Reference Set e.t.c 8. None To check Data Quality of Assembly: Go to Daimler Truck-Addon > Product data Quality > Assembly Check DOCUFY CAx Quality Manager Save and transfer window will appear -> Click on Yes. 9. None Check-in Assembly. 10. None Go to Assembly Navigator > Select Assembly (UGMASTER) file > Right Click > Properties Validate PDQ Properties form result in NX properties. DQ Check Date DQ Check Profile DQ Check Result DQ Check Scheme DQ NX Part Version Type of Model Expected Result Refer the attachment for expected result 11. None In PLATON> Search for Assembly > Attachment > Select UGMASTER >Click on Information button > Validate PDQ Properties Form Properties for Assembly( UGMAST ER ) : Type of Model DQ Check Scheme DQ Process Status DQ Check Seal Status DQ Source DQ Check Profile DQ Check Date DQ Check Result PDQ Check Rule form info Expected Result Refer the attachment for expected result 12. None Case3: Perform PDQ Check on Drawing Pre-requisite: UGPART , Frame, Title Block filled with mandatory data, Model Views etc. 13. None To check Data Quality of Drawing: Go to Daimler Truck-Addon > Product data Quality > Part Check DOCUFY CAx Quality Manager Save and transfer window will appear -> Click on Yes . 14. None Check-in Drawing. 15. None Go to Assembly Navigator > Select Drawing (UGPART) file > Right Click > Properties Validate PDQ Properties form result in NX properties. DQ Check Date DQ Check Profile DQ Check Result DQ Check Scheme DQ NX Part Version Type of Model Expected Result Refer the attachment for expected result 16. None In PLATON> Search for Drawing > Attachment > Select UGPART >Click on Information button > Validate PDQ Properties Form Properties for UGPART file: Type of Model DQ Process Status DQ Check Seal Status DQ Source DQ Check Profile DQ Check Date DQ Check Result PDQ Check Rule form info Expected Result Refer the attachment for expected result Test Configuration: UFC_4-6 Copied from Repro Steps when changed from Platon Incident to Bug 25.07.2025 12:00 Bug filed on ""Perform PDQ Check"" Step no. Result Title 1. None Pre-requisite: a. Make sure Working(Check-out) Item, Item Revision & Data set is assigned to Project and assigned Project is must be part of PDQ Check Rule Form. b. Users are not allowed to Perform NX-Save post validation of DQM Part/Assembly Check. Eg: Steps 3, 8 & 13 Expected Result Refer the attachment for PDQ-Interactive logical flow d) User should not perform NX-Save after steps 12,14 and 22 as it will set PDQ status to Invalid. 2. None Case1: Perform PDQ Check on Geometry Pre-requisite: UGMASTER, Daimler Startpart Configurator(DQM Profile ID), Reference Set, OOTB DT Material e.t.c 3. None To check Data Quality of Geometry: Go to Daimler Truck-Addon > Product data Quality> Part Check DOCUFY CAx Quality Manager Save and transfer window will appear -> Click on Yes. 4. None Check-in the Geometry Revision. 5. None Go to Assembly Navigator > Select Geometry file > Right Click > Properties Validate PDQ Properties form result in NX properties: DQ Check Date DQ Check Profile DQ Check Result DQ Check Scheme DQ NX Part Version Type of Model Expected Result Refer the attachment for expected result 6. None In PLATON> Search for Geometry > Attachment > Select UGMASTER >Click on Information button> Validate PDQ Properties Form Properties for Geometry(UGMASTER) file: Type of Model DQ Check Scheme DQ Process Status DQ Check Seal Status DQ Source DQ Check Profile DQ Check Date DQ Check Result Expected Result Refer the attachment for expected result 7. None Case2: Perform PDQ Check on Assembly Pre-requisite: UGMASTER, Reference Set e.t.c 8. None To check Data Quality of Assembly: Go to Daimler Truck-Addon > Product data Quality > Assembly Check DOCUFY CAx Quality Manager Save and transfer window will appear -> Click on Yes. 9. None Check-in Assembly. 10. None Go to Assembly Navigator > Select Assembly (UGMASTER) file > Right Click > Properties Validate PDQ Properties form result in NX properties. DQ Check Date DQ Check Profile DQ Check Result DQ Check Scheme DQ NX Part Version Type of Model Expected Result Refer the attachment for expected result 11. None In PLATON> Search for Assembly > Attachment > Select UGMASTER >Click on Information button > Validate PDQ Properties Form Properties for Assembly( UGMAST ER ) : Type of Model DQ Check Scheme DQ Process Status DQ Check Seal Status DQ Source DQ Check Profile DQ Check Date DQ Check Result PDQ Check Rule form info Expected Result Refer the attachment for expected result 12. None Case3: Perform PDQ Check on Drawing Pre-requisite: UGPART , Frame, Title Block filled with mandatory data, Model Views etc. 13. None To check Data Quality of Drawing: Go to Daimler Truck-Addon > Product data Quality > Part Check DOCUFY CAx Quality Manager Save and transfer window will appear -> Click on Yes . 14. None Check-in Drawing. 15. None Go to Assembly Navigator > Select Drawing (UGPART) file > Right Click > Properties Validate PDQ Properties form result in NX properties. DQ Check Date DQ Check Profile DQ Check Result DQ Check Scheme DQ NX Part Version Type of Model Expected Result Refer the attachment for expected result 16. None In PLATON> Search for Drawing > Attachment > Select UGPART >Click on Information button > Validate PDQ Properties Form Properties for UGPART file: Type of Model DQ Process Status DQ Check Seal Status DQ Source DQ Check Profile DQ Check Date DQ Check Result PDQ Check Rule form info Expected Result Refer the attachment for expected result Test Configuration: UFC_4-6",Dispatcher: Pratap; Former_Incident; NXADD_Drawing; NXAddons; QB2509,,3 - Medium,104 newPDM\NX AddOns Methods - Development - Testing,104 newPDM,Closed
