WorkItemId,Title,LinkedWorkItemId,LinkedTitle,LinkedType
192290,Perform PDQ Check,444099,DQM | PDQ Properties in NX not availabe/empty values,Bug
236571,SMA4U -Querying items based on provided query_name and criteria's by using REST API,234452,"SMA4U - 30.06_BuSc [185079]_General Query_Read SAA, ZB, ECO, Flexible Parts and its attributes (Owning user, release status) using REST API",Test Case
423118,05.26_R1_BuSc (267051) - Design and release a Wiring Harness - MBTruck and FUSO Part 3,437784,423118 I Platon I Structure is not displayed correctly,Bug
183994,TESTCASE- PEM Import,329530,06 Interface PLATON <- BUS-SAP PEM-data,Test Suite
193868,TESTCASE- Extension of PEM import,329530,06 Interface PLATON <- BUS-SAP PEM-data,Test Suite
429774,05 - SignOff - PLATON <- BUS-SAP [FAS] - Verify Data in Platon,451413,06 - SignOff - PLATON <- BUS-SAP [PEM-Data] - Verify Data in Platon,Test Case
251940,04.01_Step_10 to 20_BuSc (184615) - Create Code Structure [TB.planner and Safira],229495,04.01_Step_10 to 20_BuSc (184615) - Create Code Structure [TB.planner and Safira],Test Case
201744,05.42_Business Scenario (185067)_Step_10_to_80-Create simplified geometry for Third Party Customer,254850,05.42_Business Scenario (185067)_Step_10_to_70- Provide simplified geometry for Third Party Customer or for a supplier,Test Case
217559,05.42_Business Scenario (185067)_Step_10_to_80-Create simplified geometry for Third Party Customer,254850,05.42_Business Scenario (185067)_Step_10_to_70- Provide simplified geometry for Third Party Customer or for a supplier,Test Case
451094,3D CDI | Clone Existing Part should not change the ITEM Type,451102,PLATON NX | 3D CDI | Clone Existing Part  Source Part Does Not Have Data Set,Bug
451091,"3D CDI | Create Secondary Componet, create Geometry in NX and save it to PALTON",451093,PLATON NX | 3D CDI | Clone Start Part is not working,Bug
334595,Update Aftersales preferences to role based protection,332543,Update AfterSales preferences to Role-based protection,User Story
289698,Update custom Item types for EBOM & MBOM creation in Easy Plan for Manufacturing & Aftersales Solution,283854,Update required object types for Workpackage Content in Manufacturing & AfterSales Solution,User Story
221011,"30.19_BuSc (195371)_Step_10_to_20- Query a SAA P4D Component ""Z1"" and check access right of this Part number by the user",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
221012,"30.19_BuSc (195371)_Step_10_to_70- Query a SAA P4D Component, check access rights, & then visualize it in integrated 3D viewer and JT viewer",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
221016,"30.19_BuSc (195371)_Step_80_to_120- Get the released predecessors of Z2 in a new window, visualized in 3D viewer and compare both versions in JT Viewer",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
232999,30.19_BuSc (195371)_Step_130_- Change the column attributes,195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
233387,30.19_BuSc (195371)_Step_130 - Change the column attributes,195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
233421,"30.19_BuSc (195371)_Step_140 to 150 - Expand A1 up to get the all parents, Load SAA Z2 to TC Vis View Mockup",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
233541,"30.19_BuSc (195371)_Step_190 to 220_- Create Arrangement ARR_MT1 on Project ""Messtechnik"" in AWC and ARR_MT2 in NX and attach ARR_MT2 under NX and Save it.",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
233587,"30.19_BuSc (195371)_Step_230_- Open an NX StartPart, import an STL File in NX and attach the result as P4D3DDesign in ARR_MT2.",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
236329,"30.19_BuSc (195371)_Step_260_to_290- Create ARR_MT3 in NX using Messtechnik template and attach it under ARR_MT1, and create NX drawing",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
238155,"30.19_BuSc (195371)_Step_280_to_290-create an NX Drawing in NX using ""Messtechnik Template"" and create a View of UGMaster in ARR_MT3",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
238163,"30.19_BuSc (195371)_Step_320_to_370- Create Arrangement ARR_MT4, attach CSV, ZIP, PDF, STL file and set ARR_MT3 and ARR_MT4 to engineering",195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
416256,30.19_BuSc (195371)_Step_160 to 310_- Renaming Measuring Template and update the related drawing,195371,[BuSc] 30.19-R0 ---NOT LATEST REVISION--- Manage Measurement Process (Messtechnik),Scenario
340332,01a.1 Interface BUS-SAP -> TB.Planner ECO - Create a BUS KSW ECO via SAP.ZKSW,341225,01 Interface chain PLATON <- BUS-SAP,Test Suite
340333,01a.2 Interface BUS-SAP -> TB.Planner ECO - Create a BUS Series ECO via SAP.ZAEN,341225,01 Interface chain PLATON <- BUS-SAP,Test Suite
198777,30.11_BuSc (185070)_Acceptance criteria 1 (search)/Provide Search Query results to viewer,329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
198834,30.11_BuSc (185070)_Acceptance criteria 2 (navigate and filter)/Tabs and relevant information,329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
199032,30.11_BuSc (185070)_Acceptance criteria 3 (01_Perform visualization),329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
199735,30.11_BuSc (185070)_Acceptance criteria 2 & 3 (navigate and filter)/Tabs and relevant information,329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
204331,30.11_BuSc (185070)_Acceptance criteria 3 (03_Open 2D Drawing and Perform markups),329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
204573,30.11_BuSc (185070)_Acceptance criteria 3 (02_perform visualization),329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
221177,30.11_BuSc (185070)_Acceptance criteria 3 (05_perform visualization for PMI),329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
221179,30.11_BuSc (185070)_Acceptance criteria 3 (04_Add/Replace object in Work set for Visualization),329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
230206,30.11_BuSc (185070)_Acceptance criteria 3 (06_Perform visualization in TC Visualization),329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
255331," Reports ( BUS) : Export ""BUS_BTV_SNR"" reports from PLATON using APIM",329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
309210,30.11_BuSc (185070)_Acceptance criteria 4/5_Create a Deeplink/open a Deeplink using Rest API,329539,17a REST-API PLATON -> SMA4U-NF [API],Test Suite
418350,Standard Product Configuration Expansion (No Criteria / No TSO),418276,Milestones (TSO),Test Suite
418351,Expansion with TSO / Engineering Effectivity (EED) Criterion,418276,Milestones (TSO),Test Suite
418352,Ascending Date Chain Logic (similar to Aufsteigende Terminkette in SMARAGD),418276,Milestones (TSO),Test Suite
418363,Automatic TSO Creation and Linking,418276,Milestones (TSO),Test Suite
418364,Viewing Last Released State of a BOM (via TSO),418276,Milestones (TSO),Test Suite
418367,Inconsistent Expansion Due to Start Node EED,418276,Milestones (TSO),Test Suite
418368,Inconsistent Expansion Due to ZGS without TSO/EED,418276,Milestones (TSO),Test Suite
418384,Terminological Conflicts with Sequential ZGS EEDs,418276,Milestones (TSO),Test Suite
289599,05.71/A_BuSc (195341)_Step_40_to_100- Create new prototype structure by copying released & new SAA's then reorganize the structure,437036,"""Find"" functionality not working at Advanced Search",Bug
243422,MasterSwitch - MasterSwitch validation,292393,Able to apply Workflow on Master switched data,Bug
230017,22.11_step_250_To_280_Business Scenario (185181)- Set in Engineering,294631,PLATON | ECO | error message,Bug
200026,"05.33_Business Scenario (185053)_Step_70_to_80-Assign Mass to Non geometry child, and see Rollup Report for Mass analysis ",296559,Check Mark not appearing in From Design Mass [kg] column.,Bug
300237,"05.33_Business Scenario (185053)_Step_70_to_80-Assign Mass to Non geometry child, and see Rollup Report for Mass analysis",296559,Check Mark not appearing in From Design Mass [kg] column.,Bug
243464,RNI-Instancename - Mapping of attributes related to RNI-Instancename on Bomline(geometry),302537,Rel Count Max is incorrect on BOMLine,Bug
254060,Validate Naming of CDI 3D,302843,3D CDI Description missing  >>> New MIG 06 ( April 2025),Bug
254060,Validate Naming of CDI 3D,302843,3D CDI Description missing  >>> New MIG 06 ( April 2025),Bug
247886,Project Access - Project Access Validation on Arrangement,303144,Project Info Missing for ARR  >>> MIG 06( Apr 2025 ),Bug
105317,Component usage consistency and edit codes functionality,303932,"Save and Check-In is not working on Component Usage Tab showing ""Server Encounter"" error",Bug
241468,05.65/A_Step_30_to_80 BuSc (195356)- Create DMU Envelope for Product Structure & store it inside the Session or Workset,307536,Template option is appearing and disappearing in few seconds,Bug
240891,"Non-Migrated Catia Files are updated in ""Not Migrated Catia File/s"" attribute",314996,Not migrated Catia Files | PreProd01( June 2025 ),Bug
283679,40.05_BuSc (267168)_Step_60_to_80 - Import NX CAD Data with NX Assembly import function,324818,"I am not able to find the object type ""Component"" and ""Assembly"" from the drop down menu in NX",Bug
229495,04.01_Step_10 to 20_BuSc (184615) - Create Code Structure [TB.planner and Safira],328624,<KEM> | Status KEM not visible in platon,Bug
254079,Validate Naming of NON CAD Dataset,331412,InCorrect mapping of Tiff and SVG | PreProd03 ( July2025 ) | UFC04,Bug
243441,NX-LPS-0003-JT-TransientAssembly-TransientAssemblyDrawings,331754,Display mismatch between 3D PLATON and NX  | PreProd03 ( July2025 ) | UFC04,Bug
232644,NX-Drawing : Check Table Objects in a drawing,332378,REVISION mismatch | PreProd03 ( July2025 ) | UFC04,Bug
243418,NX-Geometry-Use Geo Check Visible Geometry to get the Check Mate results,332409,Check Geo Geometry failed on migrated parts | PreProd03 ( July2025 ) | UFC04,Bug
287362,22.53/B_Business Scenario_ (239200)- ZGS Value handling on OBT Revision,338395,PLATON | Functionality | The ZGS value does not reset,Bug
340579,[BuSc] 05.04.01/B_Step_40_to_90 - Creation of design usage for any coordinate system other than BB or flexible parts (BUS),383272,After creation of design usage multiple design usages are displayed under under Functional module even if occurrence is set to 1,Bug
333405,06.03_BuSc (185194)_Step 90 to 100 - Configure the EBOM within the work Package and assign required EBOM parts/assemblies to the prototyping Arrangement structure.,400248,"Error Message appears: ""Request failed with status code 500"" while applying variant configuration on BUS_PGY_MSDEMO",Bug
188495,22.02/22.04_Step_130_To_220_BuSc (184181/184609) - Submit to Workflow,414864,SVG file is not generated under derived file section in PLATON,Bug
288320,22.02/B_BuSc [255062] - Perform Platon validation and Initiate Set in Engineering Workflow,414864,SVG file is not generated under derived file section in PLATON,Bug
319787,05.27_01_Step_140_BuSc (185046).01: - Submit to Workflow,414864,SVG file is not generated under derived file section in PLATON,Bug
303934,NFT - Performance Test - Create and save Geometry (Single User Testing),419508,Performance - extremly slow,Bug
274752,05.31_BuSc_(267058)_Step_10_to_80-Perform alternative solution design studies for a product,423306,Clone Parts Number dialog does not open,Bug
315346,03.05_BuSc_(267173)_Step_10 To 50- Create Pre-Development Structure,424180,Parent Child combination for Pre-development Structure UPS element is not followed in PLATON,Bug
316904,05.05_BuSc (298565) Step 110 Configure the structure and save it in context of a workset,425973,Workset cannot be created for ARR_EPF1094,Bug
252491,UPS CTT - Validate Structure of UPS for CTT,426400,"USC, note file attachement missing",Bug
307804,05.65/B-R1_BuSc (293215)- Create Simplified JT based on Component Structure,428658,Simplified JT is not matching with Actual JT for CTT data,Bug
243422,MasterSwitch - MasterSwitch validation,434858,Workflow template is not available UAT-->Preprod06,Bug
326265,05.53-R1_BuSc (306699)- Perform save as an existing DMU BoM with existing Groups,442843,Unable to Save as an existing DMU BoM with DMU Groups,Bug
199096,05.24_02_Business Scenario (185039)_Manage flexible parts and assemblies,443250,Flexible part| No creation of the UG Master with clone start part,Bug
197911,"01.01/B, 04.02_BuSc Create User Defined codes below Code scope under Configurator dictionary in PLATON",255917,"""The condition P4D_isCMHasSolutionItemCreatable is not satisfied."" error while creating group or after clicking ""Reuse"" in configurator dictionary",Bug
197964,"01.01/B & 04.02_BuSc (195357)_Step_160_to_200- Reuse code group, Code Scope & user defined Codes into configurator context",255917,"""The condition P4D_isCMHasSolutionItemCreatable is not satisfied."" error while creating group or after clicking ""Reuse"" in configurator dictionary",Bug
197944,[BuSc] 04.05_step_10_To_80 - Add General Feasibility Rule to the Configurator Dictionary,259390,Newly added constraint not visible in Constraint Tab,Bug
209400,03.02_BuSc_17- Export DMU data for External analysis and then Import & Save the results inside PLATON,265663,Test execution failure - BuSc 185068 (06.01/A) - Preparing the Product for FEM Simulation & Documenting Simulation results in PLATON,Bug
253731,06.01/A_BuSc (185068)_Step_10_to_150- Preparing the Product for FEM Simulation & Documenting Simulation results in PLATON,265663,Test execution failure - BuSc 185068 (06.01/A) - Preparing the Product for FEM Simulation & Documenting Simulation results in PLATON,Bug
443615,06.01/A_BuSc (185068)- Prepare the Product for FEM Simulation & Document Simulation results in PLATON,265663,Test execution failure - BuSc 185068 (06.01/A) - Preparing the Product for FEM Simulation & Documenting Simulation results in PLATON,Bug
257654,05.01_Business Scenario (181871)_Step_380_to_670- Edit and Maintain Master Data Attributes of Part/Assembly in PLATON,270961,Change Description is not Editable & ESD-Code is not available on Overview Page,Bug
305502,05.01_Business Scenario (181871)_Step_380_to_670- Edit and Maintain Master Data Attributes of Part/Assembly in PLATON,270961,Change Description is not Editable & ESD-Code is not available on Overview Page,Bug
307909,05.01_Business Scenario (181871)_Step_380_to_670- Edit and Maintain Master Data Attributes of Part/Assembly in PLATON,270961,Change Description is not Editable & ESD-Code is not available on Overview Page,Bug
244300,NX-Assembly - Transformation between Part numbers,298655,Transformation Matrix Value error A6340003835  >>> MIG 06( Apr 2025 ),Bug
334334,10.01_step_20_To_60 & 90_BuSc (185187) - Invalidate the BM Codes in SA Revision,445836,make a Baumuster/Product invalid (ID: 420147) - missing error message confusing user if last usage of SAA,Bug
443173,make Baumuster invalid in the TT-UPS,445836,make a Baumuster/Product invalid (ID: 420147) - missing error message confusing user if last usage of SAA,Bug
296485,05.72_Step_50_to_70_BuSc- Search BCS Snapshot & add Component (SAA) revision to the structure in PLATON,426716,Performance or Stability problem | <After Site Timeout the structure in the BCS Snapshot is not complete>,Bug
332095,[BuSc] 05.04.02/B_Step_40_to_100 - Change of BMKS assigned to design usage for Working and Released revisions,340558,[BuSc] 05.04/B_Step_10_to_30 - Solve Product structure applying Revision rule and Effectivity (BUS),Test Case
340652,[BuSc] 05.04.02/B_Step_110_to_120 - Change of BMKS assigned to design usage for Engineering revisions,340558,[BuSc] 05.04/B_Step_10_to_30 - Solve Product structure applying Revision rule and Effectivity (BUS),Test Case
217578,30.11_BuSc (185070)_Acceptance criteria 3 (03_Open 2D Drawing and Perform markups),204331,30.11_BuSc (185070)_Acceptance criteria 3 (03_Open 2D Drawing and Perform markups),Test Case
194336,Create and manage of table drawings ,207119,Place Drawing Table Addon is not Working,Bug
194336,Create and manage of table drawings ,207119,Place Drawing Table Addon is not Working,Bug
174910,SVG/TIFF/PDF file Viewer,107080,Viewer: 2D Viewer,Feature
243424,Project Access Validation ,300442,FM | Concept for mapping military data in projects,User Story
325860,01.01/B & 05.03/B-R1_BuSc (325824)_ Business scenario - Authoring Code Rule for the Structure (CTT),446706,Configuration | Possible to modify coderule of checked-out objekt,Bug
270953,[BuSc] 5.11_Step_10_to_20 Business scenario - Configure product structure,313031,"No results displayed while entering text in the filter textbox for the Property ""Occurrence Type""",Bug
234691,"SMA4U - 30.06_BuSc [185079]_Detail Query_Read attributes of SAA, ZB, ECO using REST API",236568,SMA4U - Detail Query_Read Item and its required attributes using REST API- Positive Case,Test Case
236119,SMA4U - Detail Query_Read Item and its attributes using REST API-Negative Cases,236568,SMA4U - Detail Query_Read Item and its required attributes using REST API- Positive Case,Test Case
450910,3D CDI | Open Secondary Component fully in NX,450912,PLATON NX | 3D CDI | Open Substitute and Secondary Component in NX,Bug
448337,30.06_BuSc [185079]_Search for Unsmart/Smart Part in Platon & Load in NX,450698,Problem to find type item Unsmartpart,Bug
441951,"[BuSc] 05.72-R1 Import BCS Snapshot, modify and save back to plmxml -file and PLATON",444698,BCS Snapshot -  Configuration of milestone is not correct in component decoding,Bug
454238,SendToCAx for Revised Z data,454231,Validate Monatge Visu for Revised Z data,Test Case
454239,SendToCAx for Released Z data,454232,Validate Monatge Visu for Released Z data,Test Case
454231,Validate Monatge Visu for Revised Z data,454238,SendToCAx for Revised Z data,Test Case
454232,Validate Monatge Visu for Released Z data,454239,SendToCAx for Released Z data,Test Case
443281,check Snapshots and Refconfigs migrated into worksets,444156,Migrated Snapshots/Refconfigs to worksets ( parts are Missing or not Complete-443281),Bug
93916,"Create, Save, Search & Open Idealized Part in NX Managed Mode",88483,Create & Save FEM File & Idealized Part in NX Managed Mode,Test Case
180360,Create & Save FEM File & Idealized Part in NX Managed Mode,88483,Create & Save FEM File & Idealized Part in NX Managed Mode,Test Case
441954,[BuSc] 06.01/A Perform FEM Simulation study for a product - Basic,88483,Create & Save FEM File & Idealized Part in NX Managed Mode,Test Case
477300,Create & Save FEM File & Idealized Part in NX Managed Mode,88483,Create & Save FEM File & Idealized Part in NX Managed Mode,Test Case
477314,"Create, Save, Search & Open Idealized Part in NX Managed Mode",88483,Create & Save FEM File & Idealized Part in NX Managed Mode,Test Case
443615,06.01/A_BuSc (185068)- Prepare the Product for FEM Simulation & Document Simulation results in PLATON,451537,Interfaces / Export - Prepare the Product for FEM Simulation & Document Simulation results in PLATON Failed,Bug
435655,PLATON | 2D CDI | Arrangement with PartNumber and DMU with Drawing Reference,444053,2D CDI | Arrangement with PartNumber and DMU with Drawing Reference,Test Case
244318,NX-Part-Check for Drawings of part number without 3D CDI,38739,Concept Migration of Partnumber with NX Assembly-Object and NX Drawing-Object but no 3D model,User Story
207916,05.03/B_BuSc (195445)_Step_10_to_50- Establish Upper product structure for CTT with the use of a recursive Usage object structure,195445,[BuSc] 05.03/B-R0 ---NOT LATEST REVISION--- Establish Upper Structure for a new product via USC - CTT,Scenario
241669,01.01/B & 05.03/B_BuSc (195445)_ Business scenario -  Authoring Code Rule for the Structure(CTT),195445,[BuSc] 05.03/B-R0 ---NOT LATEST REVISION--- Establish Upper Structure for a new product via USC - CTT,Scenario
241669,01.01/B & 05.03/B_BuSc (195445)_ Business scenario -  Authoring Code Rule for the Structure(CTT),195445,[BuSc] 05.03/B-R0 ---NOT LATEST REVISION--- Establish Upper Structure for a new product via USC - CTT,Scenario
195866,TB.Planner NM/FM - Create/Import Navigation Module with Functional Module into Platon from TB Planner using REST API,236924,"EA2TC TB.Planner ""Umfangskatalog"" NM and FM Solution Outline and Implementation (BUS Solution)",Feature
197786,TB.Planner NM/FM - Create/Import Multi Navigation Module with Functional Module into Platon from TB Planner using REST API,236924,"EA2TC TB.Planner ""Umfangskatalog"" NM and FM Solution Outline and Implementation (BUS Solution)",Feature
199838,Create/Import Navigation Module from TB Planner to Platon,236924,"EA2TC TB.Planner ""Umfangskatalog"" NM and FM Solution Outline and Implementation (BUS Solution)",Feature
235696,05.72_Step_50_to_70_BuSc- Search BCS Snapshot & re-position an existing SAA from structure inside PLATON,429150,BCS Snapshot| Impossible to revise,Bug
296485,05.72_Step_50_to_70_BuSc- Search BCS Snapshot & add Component (SAA) revision to the structure in PLATON,429667,BCS Snapshot Workset not showing up in PLATON Mailbox,Bug
251080,Substitute - Check for Migrated Substitute Parts,324985,Substitute: Validate Substitute when WW and TW are Empty.,Test Case
251080,Substitute - Check for Migrated Substitute Parts,325041,"Substitute:  if STD and WW are empty, and TW matches another part where both STD and WW have values",Test Case
251928,03.02(7)/05.32_BuSc- Perform Kinematic Simulation of an assembly (Part 1),205452,03.02_9 / 05.32_BuSc- Perform Kinematic Simulation of an assembly (Part 1),Test Case
455824,Downstream - use cases - full list (template for overview) - Copy,454378,Downstream - use cases - full list (template for overview),Test Case
456396,Downstream - use cases - BUS_KEMStatus_eevo_dmu,454378,Downstream - use cases - full list (template for overview),Test Case
456547,Downstream - use cases - BUS_ARR_EPF_eevo_dmu,454378,Downstream - use cases - full list (template for overview),Test Case
456563,Downstream - use cases -,454378,Downstream - use cases - full list (template for overview),Test Case
456568,Downstream - use cases - SAP-CTT(Molsheim)_dmuadm60_VSOP_MOL_3_OHNE_MATRIX,454378,Downstream - use cases - full list (template for overview),Test Case
457834,Downstream - use cases - BUS,454378,Downstream - use cases - full list (template for overview),Test Case
457895,Downstream - use cases - DesignObjects Reports attached to an ECN,454378,Downstream - use cases - full list (template for overview),Test Case
458106,Downstream - use cases - BUS_EPF,454378,Downstream - use cases - full list (template for overview),Test Case
458158,Downstream - use cases - TB Connect (Sven Gold/ Lasar Lasarov),454378,Downstream - use cases - full list (template for overview),Test Case
458347,Downstream - use cases - DTNA,454378,Downstream - use cases - full list (template for overview),Test Case
458559,Downstream - use cases - DTNA DMU,454378,Downstream - use cases - full list (template for overview),Test Case
458570,Downstream - use cases - KBL Viewer,454378,Downstream - use cases - full list (template for overview),Test Case
458575,Downstream - use cases - DX Weld,454378,Downstream - use cases - full list (template for overview),Test Case
458589,Downstream - use cases - DMU-KEM-Check,454378,Downstream - use cases - full list (template for overview),Test Case
458607,Downstream - use cases - SendToBOM_LPS,454378,Downstream - use cases - full list (template for overview),Test Case
458654,Downstream - use cases - Plot2D,454378,Downstream - use cases - full list (template for overview),Test Case
458659,Downstream - use cases - BhKsend2,454378,Downstream - use cases - full list (template for overview),Test Case
458664,Downstream - use cases - PPT Zeichnungsrahmen,454378,Downstream - use cases - full list (template for overview),Test Case
458667,Downstream - use cases - TIFF Export,454378,Downstream - use cases - full list (template for overview),Test Case
458669,Downstream - use cases -BCS Verwendungsnachweis,454378,Downstream - use cases - full list (template for overview),Test Case
458673,Downstream - use cases - cax,454378,Downstream - use cases - full list (template for overview),Test Case
458684,Downstream - use cases - Proterm,454378,Downstream - use cases - full list (template for overview),Test Case
458687,Downstream - use cases -DABECO,454378,Downstream - use cases - full list (template for overview),Test Case
458689,Downstream - use cases -BatchInVT,454378,Downstream - use cases - full list (template for overview),Test Case
458690,Downstream - use cases -PackAssistant,454378,Downstream - use cases - full list (template for overview),Test Case
197472,05.29_Step_130_To_180_BuSc (185049) - Share DMU Context,442949,Session > save as new arrangement does not save the position,Bug
197506,Platon Download - Initiate Platon Download for PLMXML and JT Files with Platon Transfer Mode,441176,PLATON PLMXML  Download wrong Representation  displayed / loaded,Bug
435500,Substitute: If one STD is set to Yes in identified Group and TW has a value,436476,Substitute: Part incorrectly migrated as per new rule - 9,Bug
416775,JT | Open Part / Assembly with JT (Direct Model) and convert to NX (Workaround),416773,JT Handling,Test Suite
233992,05.13/B_BuSc (195389)_Step_10_to_50- Position USC (for CTT OU) for a Product(UPS) using Relative Transform column,228166,Implementation gap - BuSc 05.13/B - Add an overlay icon to visually indicate if the relative transformation is filled in and default icon when it is empty,User Story
43483,Open_Edit_Save_dwg_back_to_TC,35238,Open and save drawing in NX managed mode,User Story
43506,Create_Save_dwg_in_TC,37136,Create and Save drawing to TC,User Story
86594,Stammdaten attributes validation,55927,Stammdaten ( Master Data ) attribute creation on Part / Assembly (P4DDesign) [Dependency] ,User Story
477267,Stammdaten attributes validation,55927,Stammdaten ( Master Data ) attribute creation on Part / Assembly (P4DDesign) [Dependency] ,User Story
241211,TT UPS - Validate Structure of UPS for TT,103568,HandOver of Upper structure Understanding from Team2 to team4,User Story
241212,TT UPS - Validate BOMline Attributes of UPS for TT,103568,HandOver of Upper structure Understanding from Team2 to team4,User Story
241215,TT UPS - Validate SA revisions of UPS for TT,103568,HandOver of Upper structure Understanding from Team2 to team4,User Story
258721,Validate revisioning of SA revisions of UPS for TT(Draft),103568,HandOver of Upper structure Understanding from Team2 to team4,User Story
240224,NX-LPS-0009-Drawing Title Block and Master Data,243459,NX-LPS-0009-Drawing Title Block and Master Data,Test Case
247886,Project Access - Project Access Validation on Arrangement,243424,Project Access Validation ,Test Case
312508,EXPORT CONTROL Project Access Validation,243424,Project Access Validation ,Test Case
243424,Project Access Validation ,247886,Project Access - Project Access Validation on Arrangement,Test Case
332720,Training Load-->Project Access Validation on Arrangement,247886,Project Access - Project Access Validation on Arrangement,Test Case
348362,3D CDI | Check migration of Folder of 3D CDI to Platon primary/non Primary CAD Occurences,348361,Primary / Non-Primary 3D CDI,Test Suite
348363,3D CDI | Check migration of Sachnummer CDI to Platon primary/non Primary CAD Occurences,348361,Primary / Non-Primary 3D CDI,Test Suite
348364,3D CDI | Check behavior of primary P4D3DDesign without a UGMaster of the Parent Node,348361,Primary / Non-Primary 3D CDI,Test Suite
348365,3D CDI | Check behavior of non primary P4D3DDesign without a UGMaster of the parent Node,348361,Primary / Non-Primary 3D CDI,Test Suite
348366,3D CDI | Check non Primary UGMaster are not released (Secondary should not have statues released) Engineering is possilbe,348361,Primary / Non-Primary 3D CDI,Test Suite
348367,3D CDI | Create/Update/Delete primary (dependend of Part status) and non primary P4D3DDesign use any Part Number in Platon,348361,Primary / Non-Primary 3D CDI,Test Suite
348368,3D CDI | Create/Update/Delete multiple primary (dependend of Part status) and non primary  (independend of Part status) P4D3DDesign,348361,Primary / Non-Primary 3D CDI,Test Suite
348369,3D CDI | Interface handles the new Occurence logic into Daimler non Primary CDI 3D / Primary CDI 3D  Downstream Systems (Crosscheck in PLMXML),348361,Primary / Non-Primary 3D CDI,Test Suite
348370,3D CDI | Impact on  Primary and non primary 3D CDI in case of ProductStructure Actions,348361,Primary / Non-Primary 3D CDI,Test Suite
348371,3D CDI | Impact on Primary and non primary 3D CDI in case of Revise/inheritance of Part/Geometries,348361,Primary / Non-Primary 3D CDI,Test Suite
348372,3D CDI | Define the position Matrix of a non primary 3D CDI it should be the same like for primary,348361,Primary / Non-Primary 3D CDI,Test Suite
348373,3D CDI | Non primary CAD should not impact the MassRollup i.e. Only mass from primary part should apper and ignore mass from other (secondary) components,348361,Primary / Non-Primary 3D CDI,Test Suite
348374,3D CDI | Primary CAD / non primary CAD must support NX or JT as primary File Format,348361,Primary / Non-Primary 3D CDI,Test Suite
348375,3D CDI | Crosscheck the crosslink functionality  i.e. Same geometry revision can be attached to multiple part numbers,348361,Primary / Non-Primary 3D CDI,Test Suite
348376,3D CDI | Check if non primary occurences can only be created for P4D3DDesign Objects,348361,Primary / Non-Primary 3D CDI,Test Suite
348377,"3D CDI | Apply filter to filter out specific/defined non Primary/primary Occurences in batch (Download, Report, SendTo,API) and interactive",348361,Primary / Non-Primary 3D CDI,Test Suite
348378,3D CDI | Add same 3D object as primary and secondary what about the filter sec/prim,348361,Primary / Non-Primary 3D CDI,Test Suite
413918,3D CDI | Check behavior of primary P4D3DDesign with crosslinks,348361,Primary / Non-Primary 3D CDI,Test Suite
443286,create and  manage DTNA Feature,444822,443286: create and manage DTNA Feature-Migration,Bug
253204,05.16_Business Scenario (185028)_Step_10_to_50-Add a Part multiple times to an assembly and apply add information for each occurence,454393,Item ID and ID should be consistent,Bug
294765,08.02_01_BuSc (185183) _Step150.A- Validate Transfer of primary content to ZGDOK,454916,PLATON or ZGDOK | Drawing format | Drawing format is not TIF file in ZGDOK,Bug
294765,08.02_01_BuSc (185183) _Step150.A- Validate Transfer of primary content to ZGDOK,454916,PLATON or ZGDOK | Drawing format | Drawing format is not TIF file in ZGDOK,Bug
250228,Validate Migrated Substitute Data when TW (J0WWZMID) IS NULL,251080,Substitute - Check for Migrated Substitute Parts,Test Case
250986,Validate Migrated Substitute Data when TW (J0WWZMID) is not NULL,251080,Substitute - Check for Migrated Substitute Parts,Test Case
324985,Substitute: Validate Substitute when WW and TW are Empty.,251080,Substitute - Check for Migrated Substitute Parts,Test Case
